date,hour,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
2019-05-13,14,107,137,NA,NA,98,NA,TRUE,70,96,NA,76,78,100,NA,80,101,TRUE,NA,62,NA,81,86,NA,73
2019-05-13,15,117,175,NA,NA,124,NA,TRUE,103,132,NA,109,75,128,NA,NA,105,TRUE,NA,64,NA,66,102,NA,84
2019-05-13,16,97,155,NA,NA,116,NA,TRUE,106,112,NA,101,85,120,NA,169,94,TRUE,NA,79,NA,83,109,NA,95
2019-05-13,17,81,164,NA,NA,107,NA,TRUE,92,112,NA,101,71,109,NA,166,63,TRUE,NA,57,NA,81,123,NA,92
2019-05-13,18,61,108,NA,NA,74,NA,TRUE,65,51,NA,67,69,140,NA,122,64,TRUE,NA,56,NA,74,99,NA,72
2019-05-13,19,52,103,NA,NA,71,NA,TRUE,74,89,NA,60,64,120,NA,80,53,TRUE,NA,42,NA,56,80,NA,70
2019-05-13,20,52,98,NA,69,70,NA,TRUE,73,71,NA,62,68,106,NA,86,70,TRUE,NA,57,NA,57,87,NA,69
2019-05-13,21,54,96,NA,69,71,NA,TRUE,69,87,NA,66,65,107,NA,103,76,TRUE,NA,62,NA,57,80,NA,62
2019-05-13,22,72,87,NA,57,88,NA,TRUE,59,75,NA,62,51,114,NA,93,76,TRUE,NA,55,NA,60,85,NA,60
2019-05-13,23,57,84,NA,46,88,NA,TRUE,53,58,NA,45,36,103,NA,100,77,TRUE,NA,34,NA,62,103,NA,51
2019-05-13,24,44,68,NA,38,87,NA,TRUE,42,50,NA,40,34,103,NA,96,62,TRUE,NA,37,NA,51,117,NA,57
2019-05-14,1,38,65,NA,36,76,NA,TRUE,41,68,NA,56,33,99,NA,109,52,TRUE,NA,26,NA,38,101,NA,55
2019-05-14,2,47,72,NA,42,53,NA,TRUE,44,102,NA,84,45,227,NA,166,35,TRUE,NA,22,NA,44,76,NA,76
2019-05-14,3,52,47,NA,40,53,NA,TRUE,47,90,NA,70,44,124,NA,122,35,TRUE,NA,24,NA,41,74,NA,76
2019-05-14,4,53,40,NA,42,57,NA,TRUE,54,85,NA,58,37,84,NA,99,29,TRUE,NA,27,NA,31,93,NA,67
2019-05-14,5,47,37,NA,33,53,NA,TRUE,54,88,NA,71,54,67,NA,102,34,TRUE,NA,18,NA,33,93,NA,67
2019-05-14,6,51,46,NA,39,54,NA,TRUE,87,89,NA,57,49,62,NA,123,45,TRUE,NA,18,NA,47,77,NA,94
2019-05-14,7,54,54,NA,37,55,NA,TRUE,91,89,NA,61,46,79,NA,103,38,TRUE,NA,25,NA,24,74,NA,95
2019-05-14,8,45,49,NA,47,53,NA,TRUE,78,79,NA,72,57,94,NA,89,60,TRUE,NA,27,NA,40,69,NA,102
2019-05-14,9,51,86,NA,53,48,NA,TRUE,58,79,NA,81,55,96,NA,93,59,TRUE,NA,55,NA,81,48,NA,98
2019-05-14,10,63,82,NA,65,72,NA,TRUE,84,87,NA,88,69,65,NA,101,70,TRUE,NA,62,NA,71,75,NA,110
2019-05-14,11,80,53,NA,81,89,NA,TRUE,83,107,NA,89,62,54,NA,96,77,TRUE,NA,59,NA,55,93,NA,78
2019-05-14,12,83,69,NA,70,98,NA,TRUE,70,89,NA,62,79,46,NA,83,86,TRUE,NA,73,NA,70,89,NA,63
2019-05-14,13,63,72,NA,59,69,NA,TRUE,63,78,NA,55,63,42,NA,59,65,TRUE,NA,72,NA,73,72,NA,53
2019-05-14,14,63,67,NA,62,66,NA,TRUE,49,66,NA,60,57,54,NA,63,74,TRUE,NA,63,NA,63,52,NA,46
2019-05-14,15,59,51,NA,66,69,NA,TRUE,50,88,NA,73,71,53,NA,62,66,TRUE,NA,74,NA,65,31,NA,55
2019-05-14,16,66,65,NA,68,84,NA,TRUE,64,89,NA,74,76,50,NA,75,65,TRUE,NA,65,NA,72,58,NA,53
2019-05-14,17,67,78,NA,72,74,NA,TRUE,61,86,NA,65,67,55,NA,81,72,TRUE,NA,65,NA,60,71,NA,54
2019-05-14,18,69,73,NA,68,72,NA,TRUE,61,82,NA,70,70,51,NA,80,67,TRUE,NA,50,NA,49,106,NA,57
2019-05-14,19,54,61,NA,62,73,NA,TRUE,73,90,NA,58,55,72,NA,206,64,TRUE,NA,33,NA,35,79,NA,71
2019-05-14,20,46,55,NA,57,66,NA,TRUE,60,86,NA,57,50,68,NA,89,49,TRUE,NA,28,NA,30,64,NA,55
2019-05-14,21,39,58,NA,42,64,NA,TRUE,51,80,NA,46,41,68,NA,77,42,TRUE,NA,36,NA,17,59,NA,59
2019-05-14,22,41,79,NA,30,57,NA,TRUE,50,69,NA,46,27,57,NA,81,28,TRUE,NA,33,NA,21,52,NA,54
2019-05-14,23,48,172,NA,24,38,NA,TRUE,43,57,NA,37,22,59,NA,164,39,TRUE,NA,42,NA,23,53,NA,41
2019-05-14,24,45,159,NA,35,55,NA,TRUE,44,NA,NA,29,30,68,NA,77,45,TRUE,NA,41,NA,34,73,NA,46
2019-05-15,1,44,105,NA,56,50,NA,TRUE,53,NA,NA,39,26,56,NA,87,42,TRUE,NA,28,NA,50,67,NA,45
2019-05-15,2,35,83,NA,57,53,NA,TRUE,62,NA,NA,54,30,58,NA,95,27,TRUE,NA,14,NA,31,64,NA,49
2019-05-15,3,37,77,NA,35,42,NA,TRUE,63,NA,NA,46,27,58,NA,63,25,TRUE,NA,11,NA,50,63,NA,63
2019-05-15,4,36,62,NA,61,32,NA,TRUE,65,NA,NA,62,28,59,NA,69,25,TRUE,NA,18,NA,51,60,NA,47
2019-05-15,5,31,51,NA,65,32,NA,TRUE,68,NA,NA,62,33,67,NA,70,24,TRUE,NA,20,NA,55,61,NA,44
2019-05-15,6,38,54,NA,45,33,NA,TRUE,70,NA,NA,66,34,82,NA,74,31,TRUE,NA,28,NA,46,61,NA,39
2019-05-15,7,41,56,NA,60,33,NA,TRUE,62,NA,NA,44,37,91,NA,60,28,TRUE,NA,28,NA,48,66,NA,70
2019-05-15,8,41,48,NA,77,39,NA,TRUE,60,NA,NA,69,46,111,NA,75,43,TRUE,NA,32,NA,55,60,NA,60
2019-05-15,9,49,63,NA,67,57,NA,TRUE,79,NA,NA,82,50,62,NA,102,60,TRUE,NA,38,NA,66,54,NA,67
2019-05-15,10,60,81,NA,73,60,NA,TRUE,94,NA,NA,97,69,60,NA,112,57,TRUE,NA,67,NA,61,68,NA,96
2019-05-15,11,63,73,NA,90,61,NA,TRUE,92,NA,NA,94,75,59,NA,116,69,TRUE,NA,34,NA,65,75,NA,73
2019-05-15,12,63,50,NA,88,70,NA,TRUE,90,NA,NA,71,74,32,NA,107,68,TRUE,NA,82,NA,63,68,NA,73
2019-05-15,13,54,55,NA,78,63,NA,TRUE,66,NA,NA,67,65,NA,NA,77,64,TRUE,NA,47,NA,35,56,NA,41
2019-05-15,14,68,96,NA,66,61,NA,TRUE,44,NA,NA,56,69,22,NA,43,78,TRUE,NA,59,NA,41,39,NA,42
2019-05-15,15,83,119,NA,71,61,NA,TRUE,57,NA,NA,51,60,44,NA,51,63,TRUE,NA,53,NA,77,51,NA,51
2019-05-15,16,105,97,NA,64,74,NA,TRUE,67,NA,NA,54,63,59,NA,60,100,TRUE,NA,79,NA,44,63,NA,54
2019-05-15,17,103,96,NA,65,138,NA,TRUE,60,NA,NA,61,89,71,NA,89,125,TRUE,NA,103,NA,51,100,NA,57
2019-05-15,18,97,100,NA,57,135,NA,TRUE,63,NA,NA,59,91,83,NA,182,122,TRUE,NA,90,NA,45,110,NA,49
2019-05-15,19,76,93,NA,51,108,NA,NA,51,NA,NA,47,46,50,NA,105,67,TRUE,NA,43,NA,46,138,NA,70
2019-05-15,20,55,88,NA,54,81,NA,NA,71,NA,NA,NA,56,93,NA,83,71,TRUE,NA,45,NA,18,60,NA,65
2019-05-15,21,69,73,NA,NA,95,NA,NA,76,NA,NA,NA,70,49,NA,82,66,TRUE,NA,55,NA,54,81,NA,80
2019-05-15,22,70,80,NA,87,86,NA,NA,77,NA,NA,NA,72,63,NA,82,80,TRUE,NA,61,NA,81,91,NA,83
2019-05-15,23,70,86,NA,72,91,NA,NA,92,NA,NA,NA,72,60,NA,86,88,TRUE,NA,51,NA,83,97,NA,60
2019-05-15,24,66,86,NA,119,91,NA,NA,67,NA,NA,NA,77,48,NA,79,85,TRUE,NA,60,NA,88,102,NA,55
2019-05-16,1,66,98,NA,90,96,NA,NA,68,93,NA,74,78,42,NA,83,76,TRUE,NA,48,NA,55,95,NA,60
2019-05-16,2,71,113,NA,51,83,NA,NA,71,89,NA,92,59,46,NA,71,77,TRUE,NA,47,NA,55,95,NA,51
2019-05-16,3,74,122,NA,56,76,NA,NA,69,92,NA,91,53,77,NA,64,72,TRUE,NA,56,NA,46,84,NA,60
2019-05-16,4,67,119,NA,46,77,NA,NA,64,92,NA,87,57,75,NA,81,72,TRUE,NA,46,NA,49,96,NA,73
2019-05-16,5,60,102,NA,56,71,NA,NA,67,94,NA,94,57,78,NA,96,78,TRUE,NA,62,NA,42,98,NA,77
2019-05-16,6,54,88,NA,58,71,NA,NA,78,79,NA,93,55,83,NA,89,67,TRUE,NA,58,NA,53,97,NA,74
2019-05-16,7,57,79,NA,57,72,NA,NA,81,55,NA,61,64,82,NA,94,62,TRUE,NA,61,NA,58,93,NA,98
2019-05-16,8,64,86,NA,65,66,NA,NA,82,59,NA,65,57,95,NA,84,60,TRUE,NA,51,NA,52,91,NA,84
2019-05-16,9,67,198,NA,67,60,NA,NA,97,74,NA,81,67,86,NA,84,68,TRUE,NA,70,NA,73,88,NA,84
2019-05-16,10,72,149,NA,92,63,NA,NA,93,93,NA,91,73,92,NA,96,72,TRUE,NA,75,NA,84,82,NA,86
2019-05-16,11,82,126,NA,103,69,NA,NA,85,117,NA,95,94,86,NA,117,88,TRUE,NA,44,NA,81,88,NA,86
2019-05-16,12,91,109,NA,71,88,NA,NA,87,97,NA,86,85,43,NA,112,103,TRUE,NA,87,NA,NA,92,NA,106
2019-05-16,13,77,104,NA,45,69,NA,NA,81,82,NA,87,60,53,NA,87,82,TRUE,NA,33,NA,NA,62,NA,47
2019-05-16,14,65,98,NA,39,82,NA,NA,34,72,NA,56,43,51,NA,155,78,TRUE,NA,41,NA,NA,48,NA,45
2019-05-16,15,64,78,NA,38,83,NA,NA,41,49,NA,48,42,35,NA,147,54,TRUE,NA,47,NA,NA,59,NA,28
2019-05-16,16,67,69,NA,44,78,NA,NA,60,58,NA,63,46,63,NA,119,72,TRUE,NA,37,NA,NA,83,NA,26
2019-05-16,17,51,76,NA,60,69,NA,NA,53,41,NA,41,39,102,NA,88,62,TRUE,NA,43,NA,NA,51,NA,56
2019-05-16,18,NA,72,NA,53,51,NA,NA,44,34,NA,30,50,44,NA,63,48,TRUE,NA,42,NA,NA,35,NA,47
2019-05-16,19,40,56,NA,39,46,NA,NA,50,48,NA,NA,30,34,NA,49,60,TRUE,NA,39,NA,NA,42,NA,40
2019-05-16,20,42,47,NA,46,45,NA,NA,35,25,NA,30,25,59,NA,49,53,TRUE,NA,52,NA,NA,33,NA,40
2019-05-16,21,41,51,NA,39,48,NA,NA,46,37,NA,27,38,64,NA,53,43,TRUE,NA,33,NA,NA,49,NA,34
2019-05-16,22,29,31,NA,39,37,NA,NA,43,40,NA,38,40,27,NA,46,32,TRUE,NA,41,NA,NA,47,NA,36
2019-05-16,23,38,30,NA,55,37,NA,NA,39,42,NA,41,38,31,NA,40,45,TRUE,NA,22,NA,NA,47,NA,39
2019-05-16,24,39,30,NA,48,31,NA,NA,45,42,NA,35,37,22,NA,48,40,TRUE,NA,33,NA,NA,50,NA,36
2019-05-17,1,37,49,NA,43,35,NA,NA,33,42,NA,41,40,24,NA,44,35,TRUE,NA,32,NA,NA,40,NA,32
2019-05-17,2,39,52,NA,NA,37,NA,NA,34,38,NA,38,39,29,NA,42,40,TRUE,NA,43,NA,NA,33,NA,31
2019-05-17,3,34,47,NA,45,38,NA,NA,44,37,NA,38,44,22,NA,43,41,TRUE,NA,40,NA,NA,33,NA,43
2019-05-17,4,38,39,NA,53,41,NA,NA,53,43,NA,39,39,18,NA,39,47,TRUE,NA,36,NA,NA,34,NA,46
2019-05-17,5,40,39,NA,45,48,NA,TRUE,43,43,NA,41,45,10,NA,45,39,TRUE,NA,37,NA,NA,39,NA,37
2019-05-17,6,39,39,NA,43,43,NA,TRUE,44,39,NA,45,45,28,NA,41,51,TRUE,NA,33,NA,NA,44,NA,42
2019-05-17,7,40,43,NA,42,43,NA,TRUE,47,46,NA,44,42,35,NA,44,45,TRUE,NA,44,NA,NA,45,NA,55
2019-05-17,8,39,41,NA,48,44,NA,TRUE,54,47,NA,45,49,42,NA,46,53,TRUE,NA,47,NA,NA,40,NA,57
2019-05-17,9,48,44,NA,57,55,NA,TRUE,64,48,NA,45,52,55,NA,67,46,TRUE,NA,46,NA,NA,32,NA,NA
2019-05-17,10,43,38,NA,64,40,NA,TRUE,62,48,NA,54,51,52,NA,54,51,TRUE,NA,62,NA,NA,35,NA,NA
2019-05-17,11,42,43,NA,61,43,NA,TRUE,NA,54,NA,41,44,39,NA,59,46,TRUE,NA,NA,NA,NA,31,NA,NA
2019-05-17,12,43,40,NA,43,41,NA,TRUE,NA,38,NA,45,43,12,NA,63,43,TRUE,NA,NA,NA,NA,33,NA,67
2019-05-17,13,44,43,NA,53,37,NA,TRUE,NA,42,NA,44,34,16,NA,74,40,TRUE,NA,NA,NA,NA,32,NA,58
2019-05-17,14,32,40,NA,38,41,NA,TRUE,NA,35,NA,35,24,NA,NA,44,44,TRUE,NA,NA,NA,NA,34,NA,29
2019-05-17,15,36,58,NA,40,24,NA,TRUE,33,17,NA,21,27,24,NA,51,26,NA,NA,NA,NA,NA,27,NA,19
2019-05-17,16,22,34,NA,33,39,NA,TRUE,41,23,NA,18,19,21,NA,29,32,TRUE,NA,NA,NA,NA,37,NA,25
2019-05-17,17,11,23,NA,26,25,NA,TRUE,19,18,NA,7,21,25,NA,30,21,TRUE,NA,NA,NA,NA,32,NA,23
2019-05-17,18,17,12,NA,39,4,NA,TRUE,14,24,NA,26,26,23,NA,22,19,TRUE,NA,NA,NA,NA,1,NA,20
2019-05-17,19,14,18,NA,36,13,NA,TRUE,30,20,NA,7,19,20,NA,25,16,TRUE,NA,NA,NA,NA,14,NA,29
2019-05-17,20,14,23,NA,34,20,NA,TRUE,23,26,NA,2,18,33,NA,29,15,TRUE,NA,NA,NA,NA,23,NA,27
2019-05-17,21,15,11,NA,27,16,NA,TRUE,22,21,NA,3,18,27,NA,24,19,TRUE,NA,NA,NA,NA,27,NA,29
2019-05-17,22,17,12,NA,25,36,NA,TRUE,24,16,NA,25,16,32,NA,29,18,TRUE,NA,NA,NA,NA,25,NA,31
2019-05-17,23,20,16,NA,21,29,NA,TRUE,27,15,NA,25,14,20,NA,28,16,TRUE,NA,NA,NA,NA,25,NA,23
2019-05-17,24,13,18,NA,34,23,NA,TRUE,26,20,NA,2,17,26,NA,45,19,TRUE,NA,NA,NA,NA,28,NA,29
2019-05-18,1,18,34,NA,25,17,NA,TRUE,33,29,NA,39,22,38,NA,49,17,TRUE,NA,NA,NA,20,20,45,51
2019-05-18,2,20,32,NA,31,22,NA,TRUE,24,28,NA,11,23,19,NA,33,19,TRUE,NA,NA,NA,14,26,21,45
2019-05-18,3,19,25,NA,29,24,NA,TRUE,24,28,NA,36,21,23,NA,36,21,TRUE,NA,NA,NA,20,25,26,53
2019-05-18,4,24,27,NA,28,24,NA,TRUE,29,30,NA,37,22,20,NA,30,15,TRUE,NA,NA,NA,30,35,39,38
2019-05-18,5,25,27,NA,43,22,NA,TRUE,30,29,NA,33,32,24,NA,26,13,TRUE,NA,NA,NA,23,30,31,48
2019-05-18,6,26,26,NA,42,27,NA,TRUE,35,31,NA,27,35,22,NA,30,25,TRUE,NA,NA,NA,34,36,41,56
2019-05-18,7,24,29,NA,46,28,NA,TRUE,47,33,NA,33,33,41,NA,33,19,TRUE,NA,NA,NA,32,42,33,56
2019-05-18,8,24,25,NA,44,24,NA,TRUE,35,42,NA,40,39,42,NA,39,37,TRUE,NA,NA,NA,42,36,37,54
2019-05-18,9,25,25,NA,58,27,NA,TRUE,50,42,NA,31,39,35,NA,45,31,TRUE,NA,NA,NA,43,24,14,40
2019-05-18,10,30,33,NA,54,40,NA,TRUE,56,35,NA,49,41,35,NA,50,38,TRUE,NA,NA,NA,52,28,35,44
2019-05-18,11,37,56,NA,42,40,NA,TRUE,48,36,NA,35,36,25,NA,41,35,TRUE,NA,NA,NA,50,30,37,44
2019-05-18,12,37,46,NA,40,36,NA,TRUE,69,30,NA,54,34,29,NA,38,36,TRUE,NA,NA,NA,42,28,38,51
2019-05-18,13,37,36,NA,36,32,NA,TRUE,51,35,NA,21,15,12,NA,40,28,TRUE,NA,NA,NA,31,24,35,44
2019-05-18,14,29,41,NA,26,27,NA,TRUE,52,21,NA,27,20,NA,NA,33,21,TRUE,NA,NA,NA,36,24,36,35
2019-05-18,15,29,63,NA,32,22,NA,TRUE,46,20,NA,18,23,28,NA,30,19,TRUE,NA,NA,NA,24,21,30,37
2019-05-18,16,24,74,NA,17,20,NA,TRUE,41,22,NA,20,21,25,NA,31,13,TRUE,NA,NA,NA,35,23,22,37
2019-05-18,17,21,27,NA,17,29,NA,TRUE,30,21,NA,18,25,65,NA,32,26,TRUE,NA,NA,NA,20,25,25,26
2019-05-18,18,15,37,NA,22,24,NA,TRUE,NA,18,NA,21,17,35,NA,32,21,TRUE,NA,NA,NA,5,25,9,26
2019-05-18,19,18,28,NA,23,19,NA,TRUE,NA,17,NA,20,16,30,NA,26,4,TRUE,NA,NA,NA,31,25,NA,17
2019-05-18,20,13,14,NA,20,18,NA,TRUE,NA,17,NA,22,18,20,NA,27,14,TRUE,NA,NA,NA,4,18,10,20
2019-05-18,21,18,14,NA,16,17,NA,TRUE,NA,20,NA,6,19,22,NA,33,23,TRUE,NA,NA,NA,6,38,39,29
2019-05-18,22,24,24,NA,25,29,NA,TRUE,29,22,NA,27,19,26,NA,23,17,TRUE,NA,NA,NA,30,25,24,30
2019-05-18,23,19,18,NA,34,23,NA,TRUE,24,23,NA,9,20,27,NA,21,24,TRUE,NA,NA,NA,21,22,19,26
2019-05-18,24,22,23,NA,35,21,NA,TRUE,24,21,NA,4,22,32,NA,23,28,TRUE,NA,NA,NA,39,25,31,29
2019-05-19,1,22,28,NA,NA,20,NA,TRUE,30,22,NA,NA,24,30,NA,29,19,TRUE,NA,NA,NA,31,25,NA,19
2019-05-19,2,22,32,NA,NA,29,NA,TRUE,29,27,NA,NA,27,20,NA,32,21,TRUE,NA,NA,NA,33,30,46,18
2019-05-19,3,23,34,NA,NA,25,NA,TRUE,24,31,NA,1,28,14,NA,25,25,TRUE,NA,NA,NA,26,25,11,22
2019-05-19,4,26,25,NA,NA,26,NA,TRUE,29,27,NA,28,27,20,NA,25,25,TRUE,NA,NA,NA,33,24,27,32
2019-05-19,5,26,28,NA,31,23,NA,TRUE,31,24,NA,17,24,22,NA,25,22,TRUE,NA,NA,NA,29,23,26,13
2019-05-19,6,23,30,NA,27,24,NA,TRUE,24,24,NA,21,29,34,NA,26,15,TRUE,NA,NA,NA,30,28,26,13
2019-05-19,7,25,25,NA,33,29,NA,TRUE,20,24,NA,33,30,53,NA,38,27,TRUE,NA,NA,NA,40,32,31,32
2019-05-19,8,25,24,NA,34,19,NA,TRUE,34,27,NA,31,30,42,NA,33,35,TRUE,NA,NA,NA,44,20,28,42
2019-05-19,9,31,35,NA,47,25,NA,TRUE,36,47,NA,38,34,27,NA,35,27,TRUE,NA,NA,NA,49,20,27,25
2019-05-19,10,28,48,NA,40,39,NA,TRUE,48,40,NA,42,40,13,NA,36,26,TRUE,NA,NA,NA,49,31,37,34
2019-05-19,11,34,58,NA,34,30,NA,TRUE,45,37,NA,37,29,15,NA,31,26,TRUE,NA,NA,NA,28,31,26,38
2019-05-19,12,29,44,NA,19,31,NA,TRUE,59,31,NA,45,32,9,NA,29,31,TRUE,NA,NA,NA,24,28,36,25
2019-05-19,13,17,20,NA,17,26,NA,TRUE,11,31,NA,17,23,6,NA,21,36,TRUE,NA,NA,NA,7,33,25,19
2019-05-19,14,22,27,NA,23,20,NA,TRUE,23,22,NA,21,17,14,NA,20,17,TRUE,NA,NA,NA,15,17,21,17
2019-05-19,15,20,55,NA,21,16,NA,TRUE,35,19,NA,17,17,17,NA,22,26,TRUE,NA,NA,NA,25,6,17,23
2019-05-19,16,18,54,NA,22,19,NA,TRUE,31,20,NA,20,18,22,NA,26,26,TRUE,NA,NA,NA,27,20,28,21
2019-05-19,17,21,41,NA,23,22,NA,TRUE,26,28,NA,30,22,18,NA,31,30,TRUE,NA,NA,NA,21,23,25,18
2019-05-19,18,22,43,NA,29,30,NA,TRUE,29,25,NA,18,16,57,NA,26,11,TRUE,NA,NA,NA,20,30,18,19
2019-05-19,19,17,46,NA,24,28,NA,TRUE,32,21,NA,17,22,45,NA,33,23,TRUE,NA,NA,NA,20,34,17,20
2019-05-19,20,30,38,NA,22,40,NA,TRUE,41,31,NA,24,24,26,NA,38,30,TRUE,NA,NA,NA,23,36,39,29
2019-05-19,21,29,37,NA,21,38,NA,TRUE,32,14,NA,23,19,34,NA,30,42,TRUE,NA,NA,NA,36,27,41,29
2019-05-19,22,11,32,NA,28,23,NA,TRUE,25,24,NA,15,25,26,NA,31,27,TRUE,NA,NA,NA,24,24,9,22
2019-05-19,23,19,23,NA,28,25,NA,TRUE,21,29,NA,34,23,31,NA,26,22,TRUE,NA,NA,NA,8,32,14,22
2019-05-19,24,22,25,NA,31,35,NA,TRUE,27,29,NA,9,27,24,NA,25,27,TRUE,NA,NA,NA,30,22,48,26
2019-05-20,1,25,31,NA,23,24,NA,TRUE,25,29,NA,56,33,29,NA,30,28,TRUE,NA,NA,NA,26,37,16,27
2019-05-20,2,19,32,NA,38,30,NA,TRUE,32,31,NA,58,29,37,NA,32,28,TRUE,NA,NA,NA,23,25,13,32
2019-05-20,3,20,27,NA,51,29,NA,TRUE,32,23,NA,29,26,40,NA,30,19,TRUE,NA,NA,NA,33,25,47,33
2019-05-20,4,24,27,NA,44,25,NA,TRUE,29,25,NA,NA,35,29,NA,29,25,TRUE,NA,NA,NA,37,25,6,28
2019-05-20,5,25,28,NA,26,28,NA,TRUE,26,25,NA,38,34,32,NA,34,26,TRUE,NA,NA,NA,39,23,34,30
2019-05-20,6,22,26,NA,27,26,NA,TRUE,32,24,NA,23,32,32,NA,35,28,TRUE,NA,NA,NA,38,30,32,36
2019-05-20,7,24,24,NA,31,32,NA,TRUE,33,26,NA,29,34,33,NA,35,30,TRUE,NA,NA,NA,44,39,32,35
2019-05-20,8,22,22,NA,28,32,NA,TRUE,30,31,NA,19,43,29,NA,33,30,TRUE,NA,NA,NA,40,33,32,44
2019-05-20,9,26,21,NA,26,25,NA,NA,30,35,NA,43,33,20,NA,33,38,TRUE,NA,NA,NA,38,28,4,24
2019-05-20,10,38,11,NA,31,29,NA,NA,32,33,NA,19,30,23,NA,27,28,TRUE,NA,NA,NA,37,24,33,30
2019-05-20,11,31,42,NA,22,24,NA,TRUE,37,21,NA,43,26,25,NA,NA,25,TRUE,NA,NA,NA,31,21,26,31
2019-05-20,12,NA,68,NA,29,28,NA,TRUE,39,28,NA,21,25,29,NA,NA,33,TRUE,NA,NA,NA,28,22,37,31
2019-05-20,13,NA,72,NA,36,29,NA,TRUE,44,39,NA,44,35,24,NA,44,30,TRUE,NA,NA,NA,23,25,18,27
2019-05-20,14,NA,69,NA,32,33,NA,TRUE,32,35,NA,28,30,18,NA,33,45,TRUE,NA,NA,NA,35,27,43,23
2019-05-20,15,NA,55,NA,28,31,NA,TRUE,38,31,NA,31,31,15,NA,31,43,TRUE,NA,NA,NA,27,21,29,24
2019-05-20,16,31,56,NA,40,31,NA,TRUE,25,25,NA,24,27,10,NA,32,32,TRUE,NA,NA,NA,26,23,13,17
2019-05-20,17,28,60,NA,23,24,NA,TRUE,23,20,NA,26,26,6,NA,35,18,TRUE,NA,NA,NA,23,31,40,18
2019-05-20,18,28,51,NA,28,30,NA,TRUE,22,26,NA,23,26,66,NA,31,23,TRUE,NA,NA,NA,24,35,25,23
2019-05-20,19,32,44,NA,50,34,NA,TRUE,24,43,NA,27,44,48,NA,42,45,TRUE,NA,NA,NA,38,40,35,28
2019-05-20,20,41,38,NA,45,33,NA,TRUE,45,50,NA,37,36,36,NA,44,49,TRUE,NA,NA,NA,45,35,48,49
2019-05-20,21,60,46,NA,27,37,NA,TRUE,41,34,NA,40,21,39,NA,38,34,TRUE,NA,NA,NA,14,48,41,33
2019-05-20,22,50,50,NA,13,29,NA,TRUE,28,16,NA,22,10,38,NA,35,34,TRUE,NA,NA,NA,22,35,37,27
2019-05-20,23,39,43,NA,22,34,NA,TRUE,17,14,NA,11,14,46,NA,25,27,TRUE,NA,NA,NA,8,33,37,22
2019-05-20,24,39,34,NA,NA,33,NA,TRUE,28,13,NA,6,12,44,NA,18,31,TRUE,NA,NA,NA,12,32,4,28
2019-05-21,1,33,40,NA,NA,36,NA,TRUE,28,11,NA,26,8,48,NA,28,36,TRUE,NA,NA,NA,6,30,48,38
2019-05-21,2,32,39,NA,NA,44,NA,TRUE,23,16,NA,4,16,36,NA,41,43,TRUE,NA,NA,NA,29,36,19,27
2019-05-21,3,30,41,NA,NA,41,NA,TRUE,34,24,NA,22,20,36,NA,43,25,TRUE,NA,NA,NA,20,36,46,30
2019-05-21,4,24,37,NA,NA,34,NA,TRUE,31,39,NA,2,21,36,NA,41,24,TRUE,NA,NA,NA,13,41,39,36
2019-05-21,5,22,30,NA,35,30,NA,TRUE,40,42,NA,42,28,34,NA,38,26,TRUE,NA,NA,NA,23,42,39,39
2019-05-21,6,19,25,NA,36,36,NA,TRUE,47,41,NA,49,30,38,NA,50,31,TRUE,NA,NA,NA,21,43,40,50
2019-05-21,7,25,26,NA,34,44,NA,TRUE,45,47,NA,48,30,51,NA,49,37,TRUE,NA,NA,NA,31,48,42,41
2019-05-21,8,29,25,NA,38,40,NA,TRUE,45,45,NA,42,42,51,NA,40,42,TRUE,NA,NA,NA,52,48,51,36
2019-05-21,9,33,24,NA,42,41,NA,TRUE,52,41,NA,NA,44,32,NA,41,41,TRUE,NA,NA,NA,44,42,27,46
2019-05-21,10,30,39,NA,42,38,NA,TRUE,40,41,NA,NA,34,25,NA,NA,38,TRUE,NA,NA,NA,39,37,50,46
2019-05-21,11,33,42,NA,43,29,NA,TRUE,51,30,NA,NA,30,11,NA,NA,33,TRUE,NA,NA,NA,45,26,37,50
2019-05-21,12,32,39,NA,41,33,NA,TRUE,33,38,NA,NA,38,23,NA,NA,41,TRUE,NA,NA,NA,18,30,46,27
2019-05-21,13,33,36,NA,33,34,NA,TRUE,38,35,NA,38,39,21,NA,41,30,TRUE,NA,NA,NA,14,33,45,20
2019-05-21,14,32,32,NA,30,36,NA,TRUE,25,42,NA,36,33,21,NA,30,34,TRUE,NA,NA,NA,28,36,38,24
2019-05-21,15,29,38,NA,33,44,NA,TRUE,28,35,NA,26,36,21,NA,31,51,TRUE,NA,NA,NA,23,24,17,24
2019-05-21,16,24,51,NA,43,35,NA,TRUE,22,36,NA,20,35,24,NA,29,28,TRUE,NA,NA,NA,26,32,48,19
2019-05-21,17,34,46,NA,34,38,NA,TRUE,26,32,NA,27,28,29,NA,31,33,TRUE,NA,NA,NA,30,32,22,22
2019-05-21,18,37,52,NA,29,39,NA,TRUE,22,32,NA,18,44,87,NA,37,40,TRUE,NA,NA,NA,32,41,52,25
